358,2054225,63179
236,2055885,170575
134,2059063,404462
356,2060287,65129
136,2061432,403400
363,2062192,59133
551,2062753,233
405,2070871,28023
226,2072050,177868
581,2072440,2
6,2073786,2399729
440,2074692,16511
348,2075467,75423
200,2077224,216669
254,2078371,149369
280,2080079,124203
34,2080999,1202891
515,2081698,2136
306,2083507,108090
375,2083572,50665
490,2083626,5159
142,2083788,383249
329,2084142,89352
224,2084332,182566
388,2087044,39916
270,2087974,132529
415,2088603,22517
261,2088720,140195
377,2090629,50308
98,2090977,566316
26,2091936,1376984
210,2091948,205956
253,2092837,149430
539,2095032,544
403,2097219,28534
32,2097777,1265726
420,2098302,21209
341,2098838,81336
223,2098940,182877
209,2100260,207579
29,2102310,1332747
92,2102750,619570
293,2103338,114707
303,2106421,109651
437,2106685,16952
149,2106805,349324
525,2108717,1528
47,2110378,1048667
230,2110410,174425
178,2110769,259852
432,2111998,18162
86,2112320,646930
63,2112596,848767
495,2114730,4617
410,2114981,25958
452,2115680,12878
10,2115949,2087039
472,2116252,8903
427,2116739,19093
313,2117706,102421
298,2118135,111807
530,2118197,967
496,2118605,4502
345,2120164,79176
338,2120943,83337
361,2121004,61050
235,2122269,171559
469,2124115,9730
46,2124403,1061723
73,2124681,722479
497,2125883,4425
471,2126048,9387
21,2126119,1620031
462,2126990,10971
385,2127518,44338
585,2127652,0
96,2127978,572824
77,2129190,698461
573,2129677,12
95,2130313,606634
568,2131314,20
398,2131441,34356
24,2132363,1458699
357,2133112,63337
203,2133216,214070
475,2133518,8141
482,2135237,6262
586,2135634,0
318,2135867,101052
284,2135878,121530
489,2136021,5273
163,2136214,293290
485,2136273,5858
536,2136594,627
498,2136708,4417
401,2137132,30583
509,2138682,2654
442,2139142,15344
563,2139741,58
559,2140980,93
443,2141920,15226
159,2142037,310014
264,2142088,137459
409,2142229,26191
111,2142247,509177
487,2142309,5586
534,2142802,717
288,2143367,118643
287,2143932,119865
160,2144292,308207
13,2144474,1870737
225,2145267,181334
123,2145316,439819
570,2145441,18
57,2145561,890326
193,2145582,231151
304,2170746,109271
74,2170748,717518
100,2170937,552323
557,2171434,96
503,2171983,3165
346,2172216,78865
436,2172761,17232
56,2172838,892342
532,2173040,767
538,2173071,608
473,2173364,8712
493,2173736,5085
228,2173766,176038
171,2173804,281431
109,2173851,520265
336,2173871,84514
11,2174202,2072556
434,2174472,17676
575,2174799,9
88,2174904,630563
269,2174905,133176
170,2174932,283794
423,2175064,20399
439,2175162,16551
268,2175174,133831
143,2175236,381206
130,2175357,414642
480,2175393,6761
299,2175542,111769
157,2175570,317444
108,2175666,523249
454,2175784,12155
407,2176008,27402
340,2176348,81731
550,2176379,242
553,2176564,179
381,2176588,48594
320,2176589,95443
541,2176707,528
567,2176735,21
463,2176830,10828
453,2176997,12544
366,2177102,57778
367,2177104,57197
392,2177105,37830
548,2177122,327
144,2177352,375205
507,2177379,2913
54,2177554,917077
531,2177616,962
116,2177975,477410
347,2178628,77697
91,2178647,626473
481,2178659,6727
43,2178785,1092511
71,2179029,738516
187,2179030,242679
369,2179045,56736
227,2179156,177589
528,2179354,1106
449,2179399,13642
